7.202585000000001,50.779635999999996,
7.218432000000001,50.75238,
7.203697,50.783398,
7.197188000000001,50.785156,
7.205189999999999,50.79135,
7.200433,50.794785,
7.20483,50.791313,
7.19689,50.785121999999994,
7.200432000000001,50.784508,
7.1990419999999995,50.781673,
7.205748,50.77681,
7.205085,50.77632,
7.205893,50.77727,
7.209165,50.776726000000004,
7.211307000000001,50.771609999999995,
7.213914999999999,50.771496,
7.213914999999999,50.771496,
7.215377,50.76228,
7.215377,50.76228,
7.2176100000000005,50.75318,
7.2016729999999995,50.794113,
7.209517,50.775776,
7.2048179999999995,50.791508,
7.2048179999999995,50.791508,
7.195797,50.78412,
7.191717,50.779903000000004,
7.18797,50.779841999999995,
7.187257000000001,50.779057,
7.1882779999999995,50.779090000000004,
7.1894919999999995,50.78001,
7.191533,50.779823,
7.1854119999999995,50.773709999999994,
7.1854119999999995,50.773709999999994,
7.199097,50.771027000000004,
7.201907,50.770496,
7.201957000000001,50.769238,
7.194953,50.76732,
7.1937880000000005,50.767994,
7.192664999999999,50.767826,
7.192605,50.766758,
7.202025,50.7693,
7.202895,50.77042,
7.211061999999999,50.771336,
7.204965,50.77618,
7.205113000000001,50.776344,
7.2059869999999995,50.776497,
7.205867,50.777190000000004,
7.210757000000001,50.77667,
7.212833,50.771694000000004,
7.214092,50.771159999999995,
7.214092,50.771159999999995,
7.215272,50.761665,
7.215272,50.761665,
7.21802,50.752796000000004,
7.221572999999999,50.748993,
7.219907000000001,50.746845,
7.218362,50.74678,
7.217339999999999,50.745335,
7.20915,50.743202000000004,
7.20915,50.743202000000004,
7.203527,50.770245,
7.202389999999999,50.77035,
7.194975,50.76737,
7.1943470000000005,50.768063,
7.193128,50.767936999999996,
7.1920850000000005,50.767136,
7.202172999999999,50.76947,
7.203042999999999,50.770313,
7.211213000000001,50.771343,
7.209078,50.776894,
7.205402,50.777218,
